3009,560
3014,605
3020,601
3026,579
3031,528
3037,538
3043,583
3049,605
3054,585
3060,535
3066,529
3072,570
3077,608
3083,586
3089,535
3094,510
3100,551
3106,598
3112,578
3117,528
3123,492
3129,527
3135,572
3140,570
3146,529
3152,474
3157,509
3163,556
3169,573
3175,533
3180,461
3186,494
3192,536
3198,571
3203,533
3209,452
3215,481
3220,525
3226,576
3232,546
3238,472
3243,486
3249,532
3255,585
3261,569
3266,513
3272,483
3278,519
3283,567
3289,576
3295,531
3301,474
3306,509
3312,558
3318,588
3324,554
3329,471
3335,507
3341,551
3347,601
3352,576
3358,520
3364,504
3369,551
3375,603
3381,592
3387,554
3392,504
3398,545
3404,595
3410,607
3415,577
3421,504
3427,548
3433,598
3438,621
3444,594
3450,549
3455,545
3461,597
3467,634
3473,618
3478,592
3484,556
3490,603
3496,654
3501,647
3507,626
3513,579
3519,611
3524,667
3530,661
3536,644
3541,608
3547,605
3553,660
3559,662
3564,647
3570,623
3576,605
3582,660
3587,672
3593,664
3599,651
3604,617
3610,670
3616,690
3622,686
3627,673
3633,642
3639,670
3645,694
3650,684
3656,673
3662,646
3667,652
3673,684
3679,677
3685,668
3690,651
3696,641
3702,686
3708,683
3713,679
3719,668
3725,647
3730,696
3736,698
3742,692
3748,681
3753,659
3759,693
3765,702
3771,697
3776,686
3782,665
3788,671
3794,695
3799,687
3805,680
3811,661
3816,645
3822,687
3828,684
3834,675
3839,662
3845,626
3851,674
3857,686
3862,679
3868,665
3874,633
3880,650
3885,679
3891,671
3897,655
3902,630
3908,625
3914,672
3920,668
3925,657
3931,631
3937,611
3943,662
3948,674
3954,663
3960,640
3966,597
3971,644
3977,676
3983,661
3988,637
3994,585
4000,614
4006,662
4011,659
4017,638
4023,592
4029,596
4034,645
4040,668
4046,649
4052,604
4057,590
4063,636
4069,676
4074,652
4080,604
4086,577
4092,620
4097,666
4103,645
4109,599
4115,557
4120,594
4126,648
4132,646
4137,605
4143,540
4149,576
4155,624
4160,649
4166,613
4172,528
4178,569
4183,610
4189,657
4195,625
4200,543
4206,555
4212,600
4218,655
4223,632
4229,560
4235,550
4241,591
4246,642
4252,644
4258,589
4264,539
4269,578
4275,622
4281,650
4286,605
4292,527
4298,563
4304,612
4309,656
4315,623
4321,548
4327,557
4332,598
4338,653
4344,642
4350,588
4355,552
4361,593
4367,644
4372,656
4378,621
4384,555
4390,596
4395,649
4401,680
4407,655
4413,596
4418,602
4424,651
4430,699
4436,677
4441,638
4447,605
4453,656
4458,706
4464,691
4470,662
4476,604
4481,649
4487,706
4493,703
4499,683
4504,644
4510,646
4516,698
4522,716
4527,699
4533,674
4539,649
4544,697
4550,720
4556,708
4562,686
4567,644
4573,694
4579,720
4585,709
4590,692
4596,655
4602,678
4607,712
4613,704
4619,696
4625,667
4630,673
4636,717
4642,715
4648,706
4653,690
4659,675
4665,727
4670,725
4676,719
4682,710
4688,679
4693,730
4699,737
4705,729
4711,722
4716,699
4722,722
4728,740
4733,736
4739,726
4745,709
4751,711
4756,741
4762,739
4768,732
4774,720
4779,700
4785,742
4791,742
4797,736
4802,725
4808,696
4814,733
4820,743
4825,736
4831,724
4837,702
4842,704
4848,735
4854,730
4860,717
4865,697
4871,681
4877,730
4883,728
4888,721
4894,706
4900,676
4906,725
4911,741
4917,730
4923,712
4928,664
4934,706
4940,734
4946,725
4951,705
4957,663
4963,676
4969,729
4974,719
4980,703
4986,668
4992,651
4997,701
5003,722
5009,708
5014,675
5020,633
5026,678
5032,720
5037,703
5043,673
5049,611
5055,654
5060,703
5066,697
5072,662
5077,594
5083,633
5089,682
5095,693
5100,663
5106,580
5112,613
5118,655
5123,690
5129,659
5135,586
5141,590
5146,631
5152,689
5158,659
5163,597
5169,572
5175,609
5181,659
5186,656
5192,598
5198,553
5204,589
5209,638
5215,658
5221,611
5226,537
5232,575
5238,620
5244,659
5249,617
5255,530
5261,563
5267,605
5272,658
5278,625
5284,552
5289,548
5295,590
5301,642
5307,637
5312,586
5318,542
5324,579
5330,626
5335,651
5341,608
5347,532
5353,572
5358,615
5364,659
5370,626
5376,566
5381,567
5387,611
5393,669
5398,646
5404,605
5410,569
5416,610
5421,669
5427,663
5433,632
5439,570
5444,617
5450,668
5456,678
5461,658
5467,604
5473,615
5479,665
5484,688
5490,671
5496,638
5502,605
5507,654
5513,694
5519,680
5525,657
5530,608
5536,649
5542,695
5547,689
5553,672
5559,639
5565,649
5570,704
5576,699
5582,685
5588,661
5593,652
5599,705
5605,700
5610,688
5616,669
5622,643
5628,691
5633,695
5639,685
5645,674
5651,640
5656,681
5662,694
5668,688
5673,678
5679,653
5685,668
5691,690
5696,685
5702,676
5708,659
5714,656
5719,692
5725,687
5731,680
5736,668
5742,655
5748,696
5754,696
5759,686
5765,675
5771,651
5777,690
5782,691
5788,687
5794,675
5800,653
5805,666
5811,689
5817,680
5822,668
5828,650
5834,646
5840,682
5845,679
5851,669
5857,655
5863,634
5868,685
5874,686
5880,677
5886,663
5891,627
5897,667
5903,690
5908,682
5914,667
5920,631
5926,649
5931,687
5937,678
5943,662
5949,629
5954,624
5960,677
5966,676
5972,661
5977,633
5983,607
5989,652
5995,678
6000,663
6006,637
6012,584
6017,628
6023,676
6029,664
6035,639
6040,569
6046,609
6052,659
6058,662
6063,635
6069,567
6075,594
6080,639
6086,667
6092,634
6098,571
6103,574
6109,617
6115,658
6121,634
6126,577
6132,554
6138,597
6143,648
6149,637
6155,583
6161,545
6166,578
6172,628
6178,641
6184,595
6189,528
6195,565
6201,608
6206,639
6212,595
6218,514
6224,548
6229,594
6235,637
6241,605
6247,514
6252,540
6258,582
6264,636
6270,621
6275,562
6281,529
6287,573
6292,620
6298,633
6304,587
6310,523
6315,561
6321,608
6327,648
6333,615
6338,537
6344,553
6350,596
6356,650
6361,630
6367,581
6373,548
6379,594
6384,648
6390,653
6396,620
6401,554
6407,596
6413,648
6419,674
6424,648
6430,588
6436,602
6442,648
6447,682
6453,663
6459,623
6465,595
6470,642
6476,688
6482,680
6487,656
6493,597
6499,637
6505,693
6510,689
6516,667
6522,628
6528,628
6533,683
6539,691
6545,682
6551,654
6556,630
6562,680
6568,703
6573,692
6579,677
6585,639
6591,689
6596,715
6602,709
6608,691
6614,661
6619,683
6625,712
6631,703
6636,692
6642,668
6648,669
6654,707
6659,703
6665,700
6671,686
6677,670
6682,720
6688,721
6694,718
6699,706
6705,675
6711,733
6717,737
6722,729
6728,720
6734,693
6740,725
6745,731
6751,726
6757,717
6762,697
6768,699
6774,732
6780,729
6785,721
6791,708
6797,690
6803,733
6808,733
6814,726
6820,714
6826,685
6831,724
6837,733
6843,727
6849,714
6854,686
6860,699
6866,730
6871,722
6877,710
6883,687
6889,677
6894,725
6900,721
6906,712
6912,693
6917,661
6923,709
6929,723
6935,714
6940,690
6946,644
6952,686
6957,719
6963,707
6969,685
6975,635
6980,654
6986,705
6992,699
6998,678
7003,641
7009,627
7015,672
7021,698
7026,680
7032,641
7038,608
7043,655
7049,696
7055,677
7061,640
7066,594
7072,632
7078,685
7084,674
7089,633
7095,572
7101,612
7106,658
7112,673
7118,636
7124,558
7129,594
7135,640
7141,677
7147,645
7152,569
7158,580
7164,624
7170,681
7175,650
7181,584
7187,564
7192,603
7198,655
7204,650
7210,593
7215,550
7221,590
7227,639
7233,656
7238,604
7244,543
7250,581
7255,629
7261,664
7267,626
7273,534
7278,572
7284,614
7290,674
7296,644
7301,569
7307,562
7313,603
7319,654
7324,656
7330,610
7336,554
7341,594
7347,643
7353,670
7359,632
7364,546
7370,585
7376,632
7382,672
7387,646
7393,589
7399,576
7405,625
7410,680
7416,660
7422,618
7427,578
7433,622
7439,676
7445,677
7450,651
7456,579
7462,623
7468,676
7473,690
7479,673
7485,632
7491,618
7496,663
7502,703
7508,689
7514,664
7519,617
7525,661
7531,706
7536,696
7542,679
7548,634
7554,659
7559,709
7565,702
7571,685
7577,660
7582,655
7588,714
7594,705
7599,696
7605,681
7611,655
7617,708
7622,715
7628,709
7634,696
7640,664
7645,706
7651,723
7657,717
7662,708
7668,682
7674,703
7680,726
7685,726
7691,715
7697,699
7703,700
7708,738
7714,735
7720,729
7725,716
7731,699
7737,740
7743,739
7748,731
7754,721
7760,692
7766,734
7771,737
7777,732
7783,722
7789,699
7794,715
7800,735
7806,730
7811,723
7817,704
7823,694
7829,736
7834,734
7840,725
7846,711
7852,682
7857,732
7863,738
7869,732
7875,718
7880,688
7886,718
7892,744
7898,737
7903,723
7909,693
7915,698
7920,741
7926,737
7932,723
7938,696
7943,680
7949,731
7955,739
7961,724
7966,700
7972,662
7978,708
7984,740
7989,726
7995,703
8001,641
8006,682
8012,736
8018,724
8024,705
8029,639
8035,658
8041,708
8047,721
8052,697
8058,642
8064,636
8069,687
8075,717
8081,693
8087,637
8092,619
8098,661
8104,710
8110,687
8115,638
8121,596
8127,639
8133,689
8138,689
8144,643
8150,579
8155,621
8161,668
8167,690
8173,648
8178,567
8184,604
8190,650
8196,690
8201,655
8207,564
8213,589
8218,633
8224,694
8230,661
8236,586
8241,578
8247,623
8253,677
8259,673
8264,618
8270,570
8276,607
8282,656
8287,684
8293,642
8299,558
8304,595
8310,642
8316,692
8322,662
8327,584
8333,586
8339,631
8345,688
8350,676
8356,620
8362,576
8368,620
8373,672
8379,683
8385,644
8390,571
8396,613
8402,664
8408,690
8413,664
8419,606
8425,615
8431,667
8436,708
8442,686
8448,645
8454,618
8459,666
8465,716
8471,703
8476,678
8482,619
8488,663
8494,719
8499,713
8505,693
8511,652
8517,653
8522,703
8528,719
8534,703
8540,675
8545,649
8551,697
8557,721
8562,713
8568,690
8574,649
8580,696
8585,726
8591,719
8597,705
8603,676
8608,692
8614,735
8620,729
8625,720
8631,699
8637,692
8643,737
8648,736
8654,729
8660,712
8666,688
8671,739
8677,737
8683,731
8689,719
8694,694
8700,728
8706,741
8711,735
8717,725
8723,703
8729,719
8734,741
8740,737
8746,728
8752,713
8757,705
8763,741
8769,736
8774,733
8780,719
8786,690
8792,741
8797,738
8803,732
8809,720
8815,693
8820,718
8826,736
8832,730
8838,719
8843,698
8849,693
8855,732
8861,725
8866,716
8872,697
8878,674
8883,723
8889,724
8895,717
8901,699
8906,658
8912,701
8918,728
8924,719
8929,700
8935,662
8941,684
8947,724
8952,720
8958,701
8964,664
8969,663
8975,713
8981,717
8987,702
8992,669
8998,638
9004,684
9010,716
9015,700
9021,671
9027,617
9033,660
9038,712
9044,697
9050,666
9055,599
9061,639
9067,690
9073,690
9078,663
9084,582
9090,619
9096,665
9101,688
9107,659
9113,585
9118,599
9124,646
9130,685
9136,661
9141,591
9147,582
9153,623
9159,679
9164,661
9170,603
9176,566
9181,600
9187,652
9193,660
9199,611
9204,548
9210,591
9216,638
9222,667
9227,622
9233,542
9239,584
9244,625
9250,670
9256,633
9262,540
9267,569
9273,610
9279,663
9285,643
9290,576
9296,554
9302,594
9308,644
9313,653
9319,605
9325,544
9331,583
9336,636
9342,665
9348,632
9353,544
9359,586
9365,633
9371,680
9376,657
9382,602
9388,583
9394,629
9399,684
9405,672
9411,633
9417,577
9422,621
9428,677
9434,680
9439,652
9445,587
9451,624
9457,670
9462,692
9468,672
9474,634
9480,613
9485,665
9491,703
9497,687
9503,666
9508,612
9514,656
9520,707
9525,698
9531,678
9537,640
9543,654
9548,711
9554,704
9560,694
9566,665
9571,654
9577,710
9583,714
9588,704
9594,688
9600,655
9606,705
9611,721
9617,718
9623,700
9629,668
9634,700
9640,726
9646,717
9652,705
9657,684
9663,687
9669,723
9674,719
9680,709
9686,695
9692,677
9697,722
9703,723
9709,717
9715,706
9720,674
9726,728
9732,725
9737,718
9743,710
9749,686
9755,712
9760,725
9766,719
9772,712
9778,692
9783,694
9789,726
9795,719
9801,712
9806,695
9812,677
9818,721
9824,718
9829,709
9835,697
9841,667
9846,698
9852,715
9858,709
9864,696
9869,674
9875,684
9881,717
9887,713
9892,705
9898,680
9904,667
9910,721
9915,716
9921,705
9927,682
9932,651
9938,698
9944,716
9950,704
9955,680
9961,630
9967,674
9973,710
9978,699
9984,677
9990,632
9996,643
10001,692
10007,700
10013,685
10019,658
10024,601
10030,635
10036,676
10042,689
10048,673
10053,637
10059,587
10065,618
10071,661
10076,683
10082,661
10088,624
10094,571
10100,607
10105,644
10111,677
10117,657
10123,608
10128,563
10134,594
10140,636
10146,672
10152,651
10157,601
10163,554
10169,586
10175,624
10181,675
10186,646
10192,597
10198,542
10204,571
10209,611
10215,657
10221,638
10227,586
10233,534
10238,566
10244,604
10250,655
10256,638
10262,592
10267,532
10273,566
10279,603
10285,652
10290,652
10296,608
10302,538
10308,571
10314,608
10319,654
10325,661
10331,627
10337,546
10343,574
10348,612
10354,659
10360,670
10366,640
10371,571
10377,580
10383,621
10389,667
10395,681
10400,661
10406,611
10412,589
10418,631
10424,680
10429,693
10435,675
10441,636
10447,602
10452,644
10458,691
10464,701
10470,687
10476,657
10481,615
10487,657
10493,702
10499,714
10505,703
10510,686
10516,643
10522,660
10528,706
10533,723
10539,710
10545,695
10551,656
10557,666
10562,713
10568,722
10574,713
10580,701
10585,671
10591,679
10597,729
10603,733
10609,727
10614,717
10620,694
10626,693
10632,740
10638,741
10643,738
10649,724
10655,706
10661,694
10666,742
10672,740
10678,733
10684,725
10690,707
10695,693
10701,741
10707,737
10713,734
10718,727
10724,712
10730,697
10736,745
10742,743
10747,738
10753,732
10759,718
10765,697
10771,742
10776,744
10782,740
10788,732
10794,721
10799,690
10805,729
10811,743
10817,738
10823,730
10828,718
10834,693
10840,715
10846,742
10852,740
10857,733
10863,720
10869,697
10875,702
10881,739
10886,736
10892,730
10898,713
10904,682
10909,688
10915,733
10921,729
10927,719
10933,703
10938,666
10944,673
10950,718
10956,724
10962,715
10967,698
10973,657
10979,663
10985,703
10990,725
10996,712
11002,693
11008,651
11014,643
11019,685
11025,718
11031,707
11037,682
11043,629
11048,633
11054,673
11060,712
11066,699
11071,671
11077,611
11083,620
11089,657
11095,705
11100,688
11106,657
11112,579
11118,605
11123,640
11129,692
11135,682
11141,650
11147,567
11152,597
11158,638
11164,684
11170,686
11176,649
11181,561
11187,596
11193,628
11199,676
11204,677
11210,635
11216,551
11222,580
11228,617
11233,662
11239,667
11245,625
11251,544
11256,570
11262,609
11268,651
11274,666
11280,632
11285,552
11291,567
11297,605
11303,650
11309,674
11314,642
11320,574
11326,573
11332,613
11337,657
11343,684
11349,657
11355,604
11361,577
11366,612
11372,651
11378,688
11384,668
11390,624
11395,574
11401,612
11407,653
11413,693
11418,677
11424,645
11430,581
11436,621
11442,663
11447,700
11453,688
11459,661
11465,601
11471,631
11476,674
11482,709
11488,698
11494,681
11500,641
11505,633
11511,677
11517,716
11523,707
11528,690
11534,662
11540,641
11546,687
11552,718
11557,713
11563,696
11569,675
11575,651
11580,696
11586,720
11592,714
11598,704
11604,688
11609,663
11615,707
11621,729
11627,725
11632,716
11638,703
11644,674
11650,721
11656,736
11661,732
11667,726
11673,708
11679,678
11685,714
11690,725
11696,719
11702,709
11708,692
11713,666
11719,695
11725,707
11731,703
11737,698
11742,684
11748,661
11754,694
11760,710
11765,705
11771,701
11777,694
11783,674
11789,690
11794,717
11800,718
11806,711
11812,704
11818,685
11823,690
11829,725
11835,722
11841,715
11847,706
11852,687
11858,681
11864,728
11870,723
11875,715
11881,704
11887,684
11893,673
11899,717
11904,722
11910,719
11916,705
11922,679
11928,662
11933,703
11939,720
11945,711
11951,698
11956,669
11962,643
11968,684
11974,715
11980,707
11985,690
11991,662
11997,631
12003,668
12009,713
12014,702
12020,683
12026,648
12032,615
12037,653
12043,699
12049,693
12055,672
12061,631
12066,600
12072,639
12078,683
12084,688
12089,662
12095,612
12101,593
12107,631
12113,677
12118,687
12124,661
12130,600
12136,591
12142,625
12147,664
12153,686
12159,656
12165,591
12170,581
12176,613
12182,658
12188,678
12194,645
12199,569
12205,571
12211,602
12217,647
12222,671
12228,637
12234,564
12240,563
12246,599
12251,642
12257,676
12263,647
12269,583
12275,561
12280,594
12286,635
12292,679
12298,652
12303,597
12309,558
12315,593
12321,634
12327,682
12332,660
12338,617
12344,559
12350,592
12356,633
12361,686
12367,671
12373,634
12379,559
12385,594
12390,631
12396,682
12402,681
12408,654
12413,601
12419,599
12425,642
12431,694
12437,695
12442,678
12448,630
12454,620
12460,662
12466,713
12471,710
12477,691
12483,654
12489,623
12494,662
12500,706
12506,709
12512,695
12518,670
12523,621
12529,656
12535,704
12541,708
12547,700
12552,681
12558,645
12564,666
12570,719
12575,715
12581,707
12587,694
12593,665
12599,681
12604,728
12610,726
12616,719
12622,710
12628,687
12633,688
12639,737
12645,733
12651,724
12656,713
12662,693
12668,687
12674,727
12680,725
12685,719
12691,711
12697,693
12703,685
12708,729
12714,730
12720,724
12726,718
12732,705
12737,693
12743,735
12749,737
12755,730
12761,722
12766,707
12772,690
12778,735
12784,732
12789,726
12795,720
12801,707
12807,673
12813,720
12818,731
12824,727
12830,716
12836,702
12842,676
12847,706
12853,728
12859,724
12865,718
12870,704
12876,672
12882,697
12888,728
12894,723
12899,715
12905,699
12911,660
12917,682
12923,724
12928,719
12934,709
12940,692
12946,652
12951,670
12957,713
12963,715
12969,702
12975,680
12980,635
12986,653
12992,692
12998,708
13004,696
13009,674
13015,624
13021,636
13027,676
13032,705
13038,691
13044,664
13050,599
13056,621
13061,666
13067,700
13073,680
13079,646
13085,582
13090,610
13096,652
13102,689
13108,669
13113,626
13119,569
13125,596
13131,635
13137,680
13142,659
13148,617
13154,554
13160,586
13165,624
13171,673
13177,657
13183,617
13189,547
13194,581
13200,618
13206,666
13212,651
13217,605
13223,544
13229,575
13235,612
13241,661
13246,651
13252,608
13258,541
13264,570
13270,609
13275,655
13281,656
13287,616
13293,541
13298,570
13304,606
13310,651
13316,660
13322,622
13327,544
13333,563
13339,600
13345,644
13351,664
13356,635
13362,580
13368,564
13374,601
13380,648
13385,675
13391,652
13397,613
13403,577
13408,615
13414,658
13420,694
13426,671
13432,639
13437,587
13443,626
13449,671
13455,695
13461,678
13466,652
13472,588
13478,627
13484,669
13489,697
13495,688
13501,671
13507,633
13513,632
13518,674
13524,709
13530,699
13536,687
13542,656
13547,639
13553,686
13559,716
13565,707
13570,694
13576,673
13582,650
13588,698
13594,719
13599,715
13605,703
13611,686
13617,659
13622,704
13628,724
13634,721
13640,712
13646,697
13651,671
13657,713
13663,729
13669,724
13675,717
13680,705
13686,678
13692,713
13698,729
13703,726
13709,717
13715,710
13721,682
13727,712
13732,730
13738,725
13744,721
13750,708
13755,685
13761,713
13767,729
13773,725
13779,719
13784,709
13790,688
13796,702
13802,731
13808,731
13813,725
13819,716
13825,698
13831,698
13837,740
13842,740
13848,734
13854,727
13860,708
13865,695
13871,742
13877,740
13883,730
13889,718
13894,693
13900,677
13906,717
13912,726
13918,718
13923,704
13929,680
13935,662
13941,703
13946,725
13952,717
13958,706
13964,680
13970,654
13975,694
13981,728
13987,721
13993,707
13999,676
14004,639
14010,674
14016,720
14022,715
14028,699
14033,660
14039,621
14045,654
14051,699
14056,704
14062,684
14068,644
14074,604
14080,636
14085,683
14091,697
14097,675
14103,630
14108,593
14114,631
14120,675
14126,700
14132,673
14137,622
14143,590
14149,625
14155,666
14161,697
14166,667
14172,611
14178,577
14184,612
14189,651
14195,685
14201,655
14207,591
14213,563
14218,598
14224,638
14230,673
14236,646
14241,585
14247,556
14253,592
14259,631
14265,682
14270,658
14276,607
14282,560
14288,593
14294,631
14299,679
14305,666
14311,621
14317,555
14323,585
14328,626
14334,672
14340,669
14346,635
14351,558
14357,589
14363,629
14369,678
14375,686
14380,658
14386,597
14392,598
14398,639
14404,685
14409,702
14415,679
14421,637
14427,605
14432,647
14438,696
14444,708
14450,690
14456,654
14461,616
14467,660
14473,704
14479,717
14485,703
14490,679
14496,626
14502,666
14508,708
14513,729
14519,719
14525,698
14531,656
14537,670
14542,715
14548,731
14554,722
14560,707
14566,677
14571,675
14577,725
14583,733
14589,726
14594,711
14600,686
14606,682
14612,733
14618,733
14623,728
14629,716
14635,698
14641,686
14646,734
14652,736
14658,728
14664,718
14670,701
14675,689
14681,736
14687,734
14693,726
14698,720
14704,706
14710,689
14716,741
14722,735
14727,731
14733,726
14739,711
14745,695
14751,740
14756,737
14762,735
14768,728
14774,712
14779,687
14785,731
14791,733
14797,729
14803,722
14808,709
14814,679
14820,715
14826,731
14832,727
14837,719
14843,710
14849,683
14855,698
14861,731
14866,726
14872,719
14878,705
14884,678
14889,686
14895,726
14901,724
14907,716
14913,702
14918,671
14924,675
14930,722
14936,721
14942,714
14947,696
14953,661
14959,667
14965,709
14970,725
14976,711
14982,695
14988,657
14994,652
14999,690
15005,723
15011,709
15017,689
15023,642
15028,635
15034,672
15040,709
15046,696
15051,671
15057,614
15063,616
15069,654
15075,703
15080,687
15086,658
15092,593
15098,604
15104,644
15109,692
15115,681
15121,648
15127,565
15132,594
15138,633
15144,678
15150,674
15156,637
15161,553
15167,582
15173,616
15179,659
15184,668
15190,632
15196,546
15202,570
15208,603
15213,647
15219,664
15225,625
15231,534
15237,564
15242,600
15248,643
15254,662
15260,628
15265,555
15271,558
15277,592
15283,630
15289,665
15294,636
15300,572
15306,549
15312,585
15318,627
15323,664
15329,643
15335,595
15341,550
15347,583
15352,624
15358,677
15364,656
15370,617
15375,557
15381,590
15387,632
15393,682
15399,667
15404,639
15410,576
15416,595
15422,636
15428,688
15433,679
15439,658
15445,612
15451,606
15456,647
15462,704
15468,694
15474,678
15480,642
15485,627
15491,670
15497,724
15503,719
15509,706
15514,680
15520,645
15526,687
15532,742
15537,733
15543,722
15549,703
15555,658
15561,700
15566,740
15572,734
15578,723
15584,708
15589,660
15595,701
15601,739
15607,732
15613,724
15618,709
15624,679
15630,705
15636,739
15642,734
15647,728
15653,715
15659,691
15665,705
15670,737
15676,735
15682,724
15688,714
15694,691
15699,704
15705,733
15711,728
15717,724
15722,715
15728,701
15734,713
15740,741
15746,743
15751,740
15757,734
15763,718
15769,717
15775,752
15780,749
15786,746
15792,739
15798,720
15803,706
15809,747
15815,747
15821,739
15827,731
15832,714
15838,694
15844,740
15850,742
15856,739
15861,733
15867,718
15873,687
15879,725
15885,746
15890,742
15896,733
15902,714
15908,672
15913,711
15919,744
15925,739
15931,727
15937,706
15942,662
15948,700
15954,737
15960,732
15966,722
15971,697
15977,647
15983,681
15989,727
15994,730
16000,714
16006,689
16012,632
16018,664
16023,705
16029,725
16035,708
16041,680
16047,619
16052,655
16058,696
16064,719
16070,700
16075,664
16081,610
16087,646
16093,687
16099,715
16104,695
16110,654
16116,599
16122,632
16127,671
16133,706
16139,680
16145,629
16151,583
16156,613
16162,652
16168,690
16174,669
16179,613
16185,567
16191,601
16197,638
16203,687
16208,662
16214,607
16220,565
16226,600
16231,643
16237,692
16243,667
16249,610
16255,566
16260,603
16266,642
16272,690
16278,674
16284,628
16289,560
16295,594
