Time,Bits
7923,364
7929,365
7934,366
7940,368
7946,367
7952,364
7957,363
7963,363
7969,365
7975,367
7980,364
7986,360
7992,360
7998,361
8003,363
8009,363
8015,360
8021,358
8026,358
8032,360
8038,362
8044,359
8049,356
8055,356
8061,357
8067,359
8072,358
8078,356
8084,354
8090,355
8095,356
8101,358
8107,355
8113,352
8118,353
8124,354
8130,356
8136,356
8141,353
8147,351
8153,352
8159,354
8164,356
8170,353
8176,349
8182,350
8187,352
8193,354
8199,353
8205,350
8210,349
8216,350
8222,352
8228,354
8233,351
8239,348
8245,349
8251,351
8256,353
8262,352
8268,350
8274,348
8279,350
8285,352
8291,354
8297,351
8302,347
8308,348
8314,350
8320,353
8325,352
8331,350
8337,348
8343,349
8348,351
8354,354
8360,351
8366,348
8371,348
8377,350
8383,352
8389,353
8394,350
8400,348
8406,349
8412,351
8417,355
8423,353
8429,349
8435,349
8440,351
8446,353
8452,354
8458,352
8463,350
8469,351
8475,353
8481,356
8486,355
8492,352
8498,351
8504,353
8509,355
8515,357
8521,354
8527,351
8532,352
8538,354
8544,357
8550,356
8555,354
8561,353
8567,355
8573,356
8578,358
8584,356
8590,354
8596,355
8601,356
8607,359
8613,358
8619,355
8624,355
8630,356
8636,358
8642,360
8647,357
8653,355
8659,356
8665,358
8670,361
8676,360
8682,357
8688,357
8693,358
8699,360
8705,362
8711,359
8716,357
8722,358
8728,359
8734,361
8739,360
8745,358
8751,357
8757,358
8762,360
8768,362
8774,359
8780,356
8785,357
8791,359
8797,361
8803,361
8808,357
8814,357
8820,358
8826,360
8831,362
8837,359
8843,356
8849,357
8854,358
8860,360
8866,360
8872,357
8877,356
8883,357
8889,358
8895,361
8900,359
8906,356
8912,356
8918,357
8923,359
8929,360
8935,357
8941,355
8946,356
8952,357
8958,359
8964,358
8969,355
8975,354
8981,356
8987,357
8992,358
8998,356
9004,353
9010,354
9015,356
9021,358
9027,356
9033,353
9038,352
9044,354
9050,355
9056,356
9061,354
9067,351
9073,352
9079,353
9084,355
9090,354
9096,351
9102,351
9107,352
9113,353
9119,354
9125,351
9130,349
9136,350
9142,351
9148,354
9153,352
9159,349
9165,349
9171,350
9176,352
9182,352
9188,350
9194,348
9199,349
9205,350
9211,353
9217,351
9222,348
9228,348
9234,349
9240,351
9245,352
9251,349
9257,347
9263,348
9268,350
9274,353
9280,351
9286,348
9291,347
9297,349
9303,351
9309,352
9314,349
9320,347
9326,348
9332,350
9337,353
9343,352
9349,348
9355,348
9360,349
9366,352
9372,353
9378,350
9384,347
9389,348
9395,350
9401,353
9407,353
9412,350
9418,348
9424,350
9430,352
9435,355
9441,352
9447,349
9453,350
9458,351
9464,354
9470,354
9476,352
9481,350
9487,351
9493,353
9499,356
9504,354
9510,351
9516,352
9522,353
9527,356
9533,357
9539,354
9545,352
9550,354
9556,355
9562,358
9568,356
9573,354
9579,354
9585,355
9591,357
9596,358
9602,356
9608,354
9614,355
9619,357
9625,360
9631,358
9637,355
9642,356
9648,357
9654,359
9660,360
9665,358
9671,356
9677,357
9683,358
9688,361
9694,360
9700,357
9706,357
9711,358
9717,360
9723,361
9729,358
9734,356
9740,357
9746,359
9752,361
9757,360
9763,357
9769,356
9775,358
9780,360
9786,361
9792,358
9798,356
9803,357
9809,359
9815,361
9821,360
9826,357
9832,356
9838,358
9844,360
9849,362
9855,358
9861,355
9867,357
9872,358
9878,361
9884,361
9890,357
9895,356
9901,357
9907,359
9913,361
9918,359
9924,355
9930,355
9936,356
9941,358
9947,359
9953,356
9959,354
9964,355
9970,356
9976,359
9982,357
9987,354
9993,353
9999,355
10005,357
10011,358
10016,355
10022,351
10028,350
10034,353
10040,356
10045,357
10051,354
10057,349
10063,348
10069,352
10074,356
10080,358
10086,356
10092,350
10098,348
10103,350
10109,354
10115,357
10121,356
10127,350
10132,346
10138,346
10144,350
10150,354
10156,355
10161,351
