Time,Bits_5
3977,374
3983,374
3989,374
3994,374
4000,369
4006,366
4012,366
4017,366
4023,366
4029,362
4035,357
4040,355
4046,355
4052,355
4058,354
4063,349
4069,346
4075,345
4081,345
4086,346
4092,342
4098,338
4104,336
4109,336
4115,337
4121,333
4127,330
4132,326
4138,326
4144,327
4150,326
4155,323
4161,318
4167,317
4173,318
4178,320
4184,317
4190,314
4195,310
4201,311
4207,313
4213,311
4218,308
4224,305
4230,305
4236,306
4241,307
4247,305
4253,302
4259,300
4264,302
4270,305
4276,303
4282,301
4287,299
4293,299
4299,302
4305,304
4310,303
4316,301
4322,299
4328,302
4333,307
4339,307
4345,305
4351,303
4356,305
4362,309
4368,312
4374,311
4379,310
4385,310
4391,313
4397,318
4402,319
4408,318
4414,317
4420,320
4425,324
4431,328
4437,328
4443,327
4448,328
4454,331
4460,335
4466,338
4471,337
4477,336
4483,339
4489,342
4494,347
4500,347
4506,346
4512,347
4517,350
4523,355
4529,358
4535,357
4540,356
4546,359
4552,362
4558,366
4563,367
4569,366
4575,368
4581,371
4586,374
4592,376
4598,375
4604,376
4609,378
4615,380
4621,383
4627,384
4632,382
4638,384
4644,385
4650,388
4655,391
4661,388
4667,389
4673,391
4678,392
4684,395
4690,395
4696,393
4701,394
4707,396
4713,397
4719,400
4724,397
4730,398
4736,399
4742,400
4747,401
4753,401
4759,399
4765,400
4770,400
4776,401
4782,403
4788,399
4793,399
4799,400
4805,400
4811,402
4816,401
4822,398
4828,398
4834,399
4839,399
4845,400
4851,396
4857,395
4862,395
4868,396
4874,396
4880,394
4885,391
4891,391
4897,391
4903,391
4908,392
4914,387
4920,385
4926,385
4931,385
4937,385
4943,383
4949,379
4954,378
4960,378
4966,378
4972,378
4977,373
4983,370
4989,370
4995,370
5000,370
5006,367
5012,362
5018,360
5023,360
5029,360
5035,359
5041,355
5046,351
5052,351
5058,350
5064,351
5069,347
5075,342
5081,340
5087,339
5092,339
5098,338
5104,334
5110,329
5115,329
5121,329
5127,330
5133,327
5138,323
5144,320
5150,320
5156,321
5161,319
5167,316
5173,311
5179,311
5184,312
5190,312
5196,309
5202,306
5207,304
5213,305
5219,307
5224,304
5230,302
5236,299
5242,299
5247,301
5253,302
5259,300
5265,297
5270,296
5276,298
5282,302
5288,300
5293,298
5299,295
5305,297
5311,301
5316,302
5322,301
5328,299
5334,298
5339,301
5345,306
5351,305
5357,304
5362,302
5368,305
5374,309
5380,312
5385,311
5391,310
5397,311
5403,314
5408,319
5414,320
5420,319
5426,318
5431,321
5437,325
5443,329
5449,328
5454,328
5460,329
5466,333
5472,338
5477,339
5483,338
5489,338
5495,341
5500,345
5506,349
5512,349
5518,347
5523,350
5529,353
5535,357
5541,360
5546,359
5552,359
5558,361
5564,364
5569,369
5575,369
5581,368
5587,370
5592,372
5598,375
5604,377
5610,376
5615,378
5621,379
5627,382
5633,385
5638,385
5644,384
5650,386
5656,388
5661,390
5667,392
5673,390
5679,391
5684,392
5690,394
5696,396
5702,395
5707,395
5713,396
5719,397
5725,399
5730,400
5736,398
5742,399
5748,399
5753,400
5759,402
5765,400
5771,400
5776,400
5782,401
5788,402
5794,402
5799,399
5805,400
5811,400
5817,401
5822,402
5828,399
5834,398
5840,398
5845,399
5851,399
5857,398
5863,395
5868,395
5874,395
5880,395
5886,396
5891,393
5897,390
5903,390
5909,390
5914,391
5920,389
5926,385
5932,384
5937,384
5943,384
5949,384
5955,380
5960,377
5966,376
5972,376
5978,376
5983,374
5989,369
5995,367
6001,367
6006,367
6012,367
6018,363
6024,359
6029,359
6035,359
6041,359
6047,357
6052,352
6058,349
6064,349
6070,349
6075,349
6081,344
6087,340
6093,339
6098,339
6104,339
6110,336
6116,332
6121,329
6127,329
6133,330
6139,329
6144,325
6150,321
6156,320
6161,320
6167,322
6173,319
6179,315
6184,312
6190,313
6196,315
6202,313
6207,310
6213,306
6219,306
6225,308
6230,309
6236,307
6242,304
6248,302
6253,304
6259,307
6265,306
6271,303
6276,301
6282,301
6288,305
6294,307
6299,305
6305,303
6311,301
6317,304
6322,308
6328,308
6334,306
6340,304
6345,305
6351,309
6357,312
6363,311
6368,309
6374,309
6380,312
6386,317
6392,319
6397,318
6403,316
6409,318
6415,322
6420,327
6426,326
6432,325
6438,325
6443,328
6449,333
6455,336
6461,335
6466,334
6472,337
6478,340
6483,345
6489,346
6495,345
6501,346
6507,349
6512,353
6518,357
6524,356
6530,354
6535,357
6541,360
6547,364
6553,366
6558,365
6564,366
6570,368
6575,371
6581,375
6587,374
6593,374
6598,375
6604,378
6610,381
6616,382
6621,381
6627,382
6633,384
6639,386
6644,390
6650,389
6656,389
6662,390
6667,392
6673,395
6679,396
6685,393
6690,395
6696,396
6702,398
6708,400
6713,398
6719,398
6725,399
6731,400
6736,401
6742,402
6748,400
6754,400
6759,401
6765,402
6771,404
6777,401
6782,401
6788,402
6794,402
6800,403
6805,403
6811,400
6817,400
6823,401
6828,401
6834,402
6840,398
6846,397
6851,397
6857,397
6863,398
6869,397
6874,393
6880,393
6886,393
6892,393
6897,394
6903,389
6909,387
6915,387
6920,387
6926,387
6932,385
6938,381
6943,380
6949,380
6955,380
6961,380
6966,376
6972,373
6978,373
6984,372
6989,373
6995,370
7001,365
7007,363
7012,363
7018,363
7024,363
7030,358
7035,354
7041,354
7047,354
7053,354
7058,350
7064,346
7070,344
7076,343
7081,343
7087,342
7093,338
7099,333
7104,333
7110,333
7116,334
7122,331
7127,327
7133,324
7139,325
7145,326
7150,323
7156,320
7162,315
7168,316
7173,317
7179,317
7185,314
7191,311
7196,308
7202,309
7208,312
7214,309
7219,306
7225,302
7231,303
7236,304
7242,305
7248,303
7254,300
7259,299
7265,301
7271,305
7277,303
7282,301
7288,298
7294,300
7300,304
7305,305
7311,303
7317,301
7323,300
7328,303
7334,308
7340,307
7346,305
7351,303
7357,306
7363,310
7369,312
7375,311
7380,310
7386,310
7392,313
7398,319
7403,320
7409,319
7415,318
7421,321
7426,325
7432,329
7438,328
7444,328
7449,328
7455,332
7461,336
7467,338
7472,338
7478,337
7484,339
7490,343
7495,348
7501,349
7507,347
7513,349
7518,352
7524,356
7530,359
7536,358
7541,357
7547,360
7553,363
7559,367
7564,368
7570,367
7576,369
7582,371
7587,374
7593,378
7599,377
7605,377
7610,379
7616,381
7622,384
7627,385
7633,383
7639,385
7645,387
7650,389
7656,392
7662,390
7668,390
7673,392
7679,394
7685,396
7691,396
7696,395
7702,396
7708,397
7714,399
7719,401
7725,398
7731,399
7737,400
7742,401
7748,402
7754,402
7760,400
7765,401
7771,402
7777,403
7783,404
7788,400
7794,401
7800,401
7806,402
7811,403
7817,401
7823,399
7829,399
7834,400
7840,400
7846,401
7852,397
7857,396
7863,396
7869,397
7875,397
7880,395
7886,392
7892,392
7898,392
7903,392
7909,393
7915,389
7921,386
7926,386
7932,386
7938,386
7944,384
7949,380
7955,379
7961,378
7967,378
7972,378
7978,374
7984,371
7990,371
7995,371
8001,371
8007,368
8013,363
8018,361
8024,361
8030,361
8036,361
8041,356
8047,352
8053,352
8059,352
8064,352
8070,348
8076,344
8082,341
8087,341
8093,341
8099,340
8105,336
8110,331
8116,331
8122,331
8128,332
8133,329
8139,324
8145,322
8151,322
8156,323
8162,321
8168,318
8174,313
8179,313
8185,314
8191,315
8197,312
8202,309
8208,307
8214,308
8220,310
8225,308
8231,305
8237,302
8243,302
8248,304
8254,305
8260,303
8266,300
8271,299
8277,301
8283,305
8289,303
8294,301
8300,298
8306,300
8312,303
8317,305
8323,303
8329,301
8335,301
8340,304
8346,309
8352,309
8358,307
8363,306
8369,308
8375,312
8381,315
8386,314
8392,313
8398,313
8404,317
8409,322
8415,323
8421,322
8427,321
8432,324
8438,328
8444,332
8450,331
8455,331
8461,332
8467,335
8473,339
8478,342
8484,341
8490,340
8496,343
8501,347
8507,352
8513,352
8519,351
8524,352
8530,355
8536,359
8542,362
8547,362
8553,361
8559,363
8565,367
8570,371
8576,372
8582,370
8588,372
8593,375
8599,377
8605,380
8611,379
8616,379
8622,381
8628,383
8634,386
8639,387
8645,386
8651,387
8657,389
8662,391
8668,394
8674,392
8680,392
8685,394
8691,395
8697,397
8703,397
8708,396
8714,397
8720,398
8726,400
8731,402
8737,399
8743,400
8748,400
8754,401
8760,403
8766,402
8772,400
8777,401
8783,402
8789,403
8795,404
8800,400
8806,400
8812,400
8818,401
8823,402
8829,401
8835,398
8841,398
8846,399
8852,399
8858,400
8864,397
8869,395
8875,395
8881,395
8887,395
8892,394
8898,390
8904,390
8910,390
8915,390
8921,390
8927,386
8933,383
8938,383
8944,383
8950,383
8956,381
8961,376
8967,374
8973,374
8979,374
8984,375
8990,370
8996,366
9002,366
9007,366
9013,366
9019,364
9025,359
9030,356
9036,356
9042,356
9048,356
9053,352
9059,347
9065,347
9071,346
9076,347
9082,343
9088,339
9094,336
9099,336
9105,336
9111,335
9117,331
9122,326
9128,326
9134,326
9140,327
9145,324
9151,320
9157,317
9162,317
9168,319
9174,316
9180,313
9185,309
9191,308
9197,310
9203,310
9208,308
9214,304
9220,302
9226,303
9231,306
9237,303
9243,301
9249,298
9254,299
9260,301
9266,302
9272,300
9277,298
9283,296
9289,299
9295,303
9300,301
9306,299
9312,296
9318,298
9323,302
9329,304
9335,302
9341,301
9346,300
9352,303
9358,308
9364,308
9369,307
9375,305
9381,307
9387,311
9392,315
9398,314
9404,313
9410,313
9416,316
9421,321
9427,324
9433,323
9439,321
9444,324
9450,328
9456,333
9461,333
9467,332
9473,333
9479,336
9485,341
9490,344
9496,343
9502,341
9508,344
9513,348
9519,353
9525,354
9531,353
9536,353
9542,356
9548,360
9554,364
9559,363
9565,362
9571,364
9577,367
9582,371
9588,373
9594,372
9600,372
9605,375
9611,377
9617,381
9623,381
9628,380
9634,381
9640,383
9646,386
9651,388
9657,387
9663,388
9669,390
9674,392
9680,394
9686,394
9691,393
9697,394
9703,396
9709,397
9715,399
9720,396
9726,397
9732,398
9737,399
9743,401
9749,400
9755,399
9760,400
9766,400
9772,401
9778,403
9784,399
9789,399
9795,399
9801,400
9807,401
9812,400
9818,398
9824,398
9830,398
9835,399
9841,400
9847,396
9853,395
9858,395
9864,396
9870,396
9876,394
9881,391
9887,391
9893,391
9899,391
9904,392
9910,388
9916,386
9922,385
9927,385
9933,386
9939,384
9945,379
9950,378
9956,378
9962,377
9968,378
9973,373
9979,370
9985,370
9991,369
9996,370
10002,368
10008,362
10014,359
10020,359
10025,360
10031,362
10037,359
10043,352
10049,348
10054,347
10060,350
10066,351
10072,349
10078,341
10083,336
10089,334
10095,337
10101,339
10107,338
10112,332
10118,326
10124,322
10130,323
10136,328
10141,328
10147,324
10153,317
10159,312
10165,312
10170,317
10176,320
10182,318
10188,311
10194,306
10199,304
10205,307
10211,311
10217,311
10223,306
10228,299
10234,296
10240,297
10246,304
10252,306
10257,304
10263,299
10269,294
10275,294
10281,299
10286,304
10292,305
10298,301
10304,295
10310,293
10315,296
10321,303
10327,306
10333,306
10339,301
10345,298
10350,299
10356,305
10362,310
10368,313
10374,310
10379,306
10385,305
10391,308
10397,315
10403,320
10408,321
10414,316
10420,314
10426,316
10432,323
10437,329
10443,331
10449,329
10455,326
10461,326
10466,331
10472,338
10478,342
10484,343
10490,338
10495,336
10501,339
10507,346
10513,351
10519,353
10524,351
10530,349
10536,350
10542,355
10548,362
10553,366
10559,366
10565,362
10571,362
10577,366
10582,371
10588,375
10594,376
10600,374
10606,372
10611,374
10617,378
10623,384
10629,386
10635,384
10640,381
10646,382
10652,385
10658,389
10664,392
10669,391
10675,389
10681,388
10687,390
10693,393
10698,397
10704,397
10710,396
10716,393
10722,395
10727,397
10733,400
10739,401
10745,400
10751,397
10756,396
10762,398
10768,400
10774,403
10780,402
10785,400
10791,397
10797,398
10803,399
10809,402
10814,402
10820,400
10826,397
10832,396
10838,397
10844,398
10849,401
10855,399
10861,396
10867,392
10873,392
10878,393
10884,395
10890,395
10896,392
10902,387
10907,385
10913,386
10919,387
10925,389
10931,387
10936,382
10942,379
10948,378
10954,379
10960,382
10965,381
10971,376
10977,371
10983,368
10989,369
10994,371
11000,372
11006,369
11012,362
11018,358
11023,357
11029,359
11035,361
11041,360
11047,353
11052,348
11058,345
11064,347
11070,350
11076,350
11081,345
11087,338
11093,334
11099,334
11105,337
11110,339
11116,336
11122,328
11128,323
11134,322
11139,325
11145,328
11151,327
11157,320
11163,314
11168,311
11174,313
11180,317
11186,318
11192,314
11197,307
11203,303
11209,303
11215,309
11221,312
11226,310
11232,304
11238,299
11244,298
11250,302
11255,307
11261,308
11267,304
11273,297
11279,295
11284,297
11290,303
11296,307
11302,306
11308,301
11314,297
11319,297
11325,303
11331,308
11337,310
11343,308
11348,302
11354,301
11360,304
11366,311
11372,315
11377,316
11383,311
11389,308
11395,309
11401,316
11406,322
11412,325
11418,323
11424,319
11430,318
11435,322
11441,330
11447,334
11453,335
11459,330
11464,329
11470,331
11476,337
11482,343
11488,346
11493,344
11499,341
11505,341
11511,346
11517,354
11522,358
11528,358
11534,354
11540,353
11546,357
11551,362
11557,367
11563,370
11569,368
11575,366
11580,367
11586,371
11592,377
11598,380
11604,379
11609,376
11615,376
11621,379
11627,383
11633,387
11638,387
11644,385
11650,383
11656,386
11662,389
11667,394
11673,395
11679,393
11685,391
11691,392
11696,394
11702,397
11708,400
11714,398
11720,396
11725,395
11731,397
11737,399
11743,403
11749,403
11754,401
11760,398
11766,399
11772,400
11778,403
11783,404
11789,402
11795,399
11801,398
11807,399
11813,401
11818,404
11824,402
11830,400
11836,397
11842,397
11847,398
11853,400
11859,400
11865,397
11871,394
11876,392
11882,392
11888,394
11894,396
11900,394
11905,390
11911,386
11917,386
11923,387
11929,389
11934,389
11940,385
11946,379
11952,376
11958,377
11963,379
11969,380
11975,377
11981,371
11987,367
11992,366
11998,367
12004,370
12010,369
12016,363
12021,357
12027,355
12033,356
12039,358
12045,359
12050,356
12056,348
12062,344
12068,344
12074,346
12079,348
12085,346
12091,338
12097,333
12103,330
12108,332
12114,336
12120,335
12126,330
12132,323
12137,320
12143,320
12149,325
12155,326
12161,323
12166,315
12172,311
12178,310
12184,314
12190,317
12195,316
12201,309
12207,304
12213,301
12219,304
12224,308
12230,309
12236,306
12242,300
12248,296
12254,297
12259,304
12265,307
12271,306
12277,301
12283,297
12288,296
12294,300
12300,305
12306,307
12312,304
12317,298
12323,296
12329,298
12335,305
12341,309
12346,310
12352,305
12358,301
12364,301
12370,307
12375,313
12381,316
12387,315
12393,310
12399,308
12404,311
12410,320
12416,325
12422,326
12428,322
12433,319
12439,320
12445,327
12451,333
12457,337
12462,335
12468,332
12474,332
12480,336
12486,344
12492,349
12497,350
12503,345
12509,344
12515,346
12521,352
12526,358
12532,361
12538,359
12544,356
12550,357
12555,361
12561,367
12567,371
12573,372
12578,368
12584,368
12590,371
12596,375
12602,380
12607,382
12613,380
12619,378
12625,380
12631,383
12637,388
12642,390
12648,389
12654,386
12660,387
12666,389
12671,393
12677,396
12683,396
12689,394
12695,393
12700,395
12706,397
12712,401
12718,402
12724,400
12729,398
12735,398
12741,400
12747,402
12753,404
12758,403
12764,401
12770,399
12776,400
12782,402
12787,405
12793,405
12799,403
12805,400
12811,399
12816,401
12822,403
12828,404
12834,402
12840,399
12845,397
12851,398
12857,399
12863,401
12869,400
12874,397
12880,393
12886,392
12892,393
12898,395
12903,396
12909,392
12915,387
12921,385
12927,385
12932,387
12938,389
12944,387
12950,382
12956,378
12962,376
12967,378
12973,380
12979,379
12985,374
12991,368
12996,365
13002,366
13008,368
13014,369
13020,366
13025,359
13031,355
13037,354
13043,356
13049,359
13054,357
13060,351
13066,345
13072,342
13078,344
13083,347
13089,347
13095,343
13101,335
13107,331
13112,331
13118,334
13124,336
13130,334
13136,326
13141,321
13147,319
13153,322
13159,326
13165,325
13170,319
13176,312
13182,309
13188,310
13194,315
13199,316
13205,313
13211,306
13217,302
13223,301
13228,307
13234,310
13240,310
13246,304
13252,299
13257,297
13263,301
13269,306
13275,308
13281,305
13286,299
13292,296
13298,297
13304,304
13310,308
13315,308
13321,303
13327,299
13333,299
13339,303
13344,309
13350,312
13356,311
13362,306
13368,304
13373,306
13379,314
13385,319
13391,320
13397,316
13403,313
13408,313
13414,319
13420,325
13426,328
13432,328
13437,324
13443,323
13449,326
13455,334
13461,339
13466,340
13472,337
13478,335
13484,336
13490,342
13495,349
13501,352
13507,351
13513,347
13519,347
13524,352
13530,358
13536,363
13542,364
13548,361
13553,359
13559,362
13565,366
13571,372
13577,375
13582,373
13588,370
13594,371
13600,375
13606,380
13611,383
13617,383
13623,381
13629,380
13635,383
13640,387
13646,392
13652,393
13658,391
13664,389
13669,391
13675,393
13681,397
13687,399
13693,398
13698,395
13704,395
13710,397
13716,400
13722,403
13727,402
13733,400
13739,399
13745,400
13751,402
13756,405
13762,405
13768,404
13774,401
13780,401
13785,402
13791,405
13797,406
13803,405
13809,402
13814,400
13820,401
13826,402
13832,405
13838,404
13844,402
13849,398
13855,397
13861,398
13867,400
13873,401
13878,398
13884,394
13890,391
13896,392
13902,393
13907,395
13913,394
13919,391
13925,386
13931,384
13936,385
13942,387
13948,387
13954,384
13960,378
13965,375
13971,374
13977,376
13983,378
13989,376
13994,370
14000,365
14006,363
14012,365
14018,368
14023,368
14029,363
14035,357
14041,353
14047,354
14052,356
14058,357
14064,354
14070,346
14076,342
14081,340
14087,343
14093,345
14099,344
14105,336
14110,330
14116,328
14122,329
14128,333
14134,333
14139,328
14145,321
14151,318
14157,318
14163,323
14168,324
14174,322
14180,315
14186,310
14192,309
14197,313
14203,316
14209,316
14215,310
14221,304
14226,301
14232,303
14238,308
14244,310
14250,307
14255,302
14261,298
14267,298
14273,304
14279,308
14284,309
14290,303
14296,299
14302,297
14308,301
14313,307
14319,309
14325,308
14331,303
14337,300
14343,301
14348,309
14354,314
14360,315
14366,311
14372,307
14377,307
14383,311
14389,318
14395,321
14401,321
14406,316
14412,314
14418,317
14424,325
14430,330
14435,332
14441,329
14447,326
14453,327
14459,333
14464,339
14470,343
14476,342
14482,338
14488,338
14493,341
14499,348
14505,353
14511,355
14517,352
14522,350
14528,351
14534,356
14540,363
14546,366
14551,365
14557,362
14563,362
14569,366
14575,371
14580,375
14586,376
14592,374
14598,373
14604,375
14609,379
14615,385
14621,386
14627,385
14633,382
14638,383
14644,386
14650,390
14656,393
14662,392
14667,390
14673,389
14679,392
14685,395
14691,398
14696,399
14702,397
14708,395
14714,397
14720,399
14725,402
14731,403
14737,402
14743,399
14749,399
14754,401
14760,403
14766,405
14772,403
14778,401
14783,399
14789,400
14795,402
14801,405
14807,405
14813,403
14818,400
14824,399
14830,400
14836,402
14842,403
14847,401
14853,398
14859,395
14865,396
14871,397
14876,399
14882,398
14888,395
14894,391
14900,389
14905,390
14911,392
14917,393
14923,390
14929,385
14934,382
14940,382
14946,383
14952,386
14958,384
14963,380
14969,375
14975,373
14981,374
14987,376
14992,376
14998,372
15004,366
15010,362
15016,362
15021,364
15027,365
15033,363
15039,356
15045,351
15050,349
15056,351
15062,354
15068,354
15074,348
15079,342
15085,338
15091,339
15097,342
15103,343
15108,340
15114,332
15120,327
15126,326
15132,330
15137,332
15143,331
15149,324
15155,318
15161,315
15166,317
15172,321
15178,322
15184,317
15190,310
15195,306
15201,307
15207,313
15213,315
15219,313
15224,307
15230,302
15236,301
15242,305
15248,309
15253,310
15259,305
15265,299
15271,297
15277,299
15283,305
15288,308
15294,307
15300,301
15306,298
15312,298
15317,304
15323,309
15329,310
15335,307
15341,302
15346,301
15352,304
15358,311
15364,314
15370,314
15375,310
15381,307
15387,309
15393,316
15399,322
15404,324
15410,322
15416,318
15422,318
15428,323
15433,330
15439,334
15445,333
15451,329
15457,328
15462,330
15468,337
15474,343
15480,345
15486,342
15491,339
15497,340
15503,346
15509,353
15515,357
15521,356
15526,352
15532,352
15538,355
15544,361
15549,366
15555,368
15561,365
15567,363
15573,365
15578,369
15584,375
15590,378
15596,377
15602,374
15607,375
15613,378
15619,383
15625,386
15631,386
15636,384
15642,383
15648,386
15654,389
15660,394
15665,395
15671,393
15677,391
15683,392
15689,395
15694,398
15700,400
15706,399
15712,397
15718,396
15723,398
15729,400
15735,403
15741,403
15747,401
15753,399
15758,400
15764,402
15770,404
15776,405
15782,404
15787,401
15793,400
15799,401
15805,403
15811,405
15816,404
15822,401
15828,398
15834,399
15840,400
15845,402
15851,402
15857,399
15863,396
15869,394
15874,395
15880,397
15886,398
15892,396
15898,392
15903,389
15909,388
15915,390
15921,392
15927,391
15932,387
15938,382
15944,380
15950,381
15956,382
15961,383
15967,380
15973,374
15979,370
15985,370
15991,372
15996,374
16002,373
16008,367
16014,361
16020,359
16025,361
16031,364
16037,364
16043,359
16049,352
16054,349
16060,348
16066,351
16072,352
16078,350
16083,342
16089,337
16095,335
16101,338
16106,341
16112,339
16118,333
16124,327
16130,324
16135,325
16141,329
16147,330
16153,325
16159,318
16164,314
16170,313
16176,318
16182,321
16188,319
16194,312
16199,307
16205,305
16211,309
16217,313
16223,313
16228,308
16234,302
16240,299
16246,300
16252,306
16257,308
16263,307
16269,301
16275,297
16281,296
16286,302
16292,307
16298,307
16304,303
16310,298
16315,297
16321,300
