Time,Bits_20
4236,302
4241,303
4247,301
4253,298
4259,296
4264,298
4270,302
4276,300
4282,298
4287,295
4293,296
4299,299
4305,301
4310,299
4316,298
4322,297
4328,300
4333,305
4339,304
4345,303
4351,301
4356,303
4362,307
4368,310
4374,309
4379,307
4385,307
4391,310
4397,315
4402,316
4408,315
4414,314
4420,317
4425,322
4431,325
4437,325
4443,324
4448,325
4454,328
4460,333
4466,335
4471,334
4477,333
4483,336
4489,340
4494,345
4500,345
4506,344
4512,345
4517,348
4523,353
4529,356
4535,355
4540,354
4546,357
4552,360
4558,364
4563,365
4569,364
4575,366
4581,368
4586,371
4592,374
4598,373
4604,373
4609,375
4615,378
4621,381
4627,382
4632,380
4638,382
4644,384
4650,386
4655,389
4661,387
4667,387
4673,389
4678,391
4684,393
4690,393
4696,392
4701,393
4707,394
4713,395
4719,398
4724,395
4730,396
4736,396
4742,397
4747,399
4753,399
4759,397
4765,398
4770,399
4776,400
4782,401
4788,398
4793,398
4799,398
4805,399
4811,400
4816,399
4822,396
4828,397
4834,397
4839,398
4845,399
4851,395
4857,394
4862,394
4868,394
4874,394
4880,393
4885,390
4891,390
4897,390
4903,390
4908,390
4914,386
4920,384
4926,383
4931,383
4937,383
4943,381
4949,377
4954,376
4960,376
4966,376
4972,376
4977,372
4983,369
4989,368
4995,368
5000,369
5006,366
5012,361
5018,359
5023,358
5029,358
5035,358
5041,353
5046,349
5052,349
5058,349
5064,350
5069,346
5075,341
5081,339
5087,339
5092,339
5098,337
5104,333
5110,328
5115,328
5121,328
5127,329
5133,325
5138,321
5144,319
5150,319
5156,320
5161,318
5167,315
5173,310
5179,310
5184,311
5190,312
5196,309
5202,305
5207,303
5213,304
5219,306
5224,304
5230,301
5236,298
5242,299
5247,301
5253,301
5259,300
5265,297
5270,296
5276,298
5282,302
5288,299
5294,297
5299,294
5305,296
5311,300
5317,301
5322,300
5328,298
5334,297
5340,300
5345,305
5351,305
5357,303
5363,301
5368,304
5374,308
5380,311
5386,310
5391,309
5397,309
5403,312
5409,317
5414,319
5420,318
5426,316
5432,320
5437,324
5443,328
5449,327
5455,326
5460,327
5466,330
5472,335
5478,337
5483,337
5489,336
5495,338
5501,342
5506,347
5512,348
5518,347
5524,348
5529,351
5535,355
5541,359
5547,357
5552,357
5558,359
5564,362
5570,366
5575,367
5581,366
5587,369
5592,371
5598,374
5604,377
5610,376
5615,376
5621,378
5627,380
5633,383
5638,384
5644,382
5650,383
5656,385
5661,387
5667,390
5673,388
5679,389
5684,390
5690,392
5696,394
5702,394
5707,393
5713,394
5719,395
5725,396
5730,398
5736,396
5742,396
5748,397
5753,398
5759,399
5765,398
5771,397
5776,398
5782,398
5788,399
5794,400
5799,397
5805,397
5811,398
5817,398
5822,399
5828,397
5834,395
5840,395
5845,396
5851,396
5857,397
5863,392
5868,392
5874,392
5880,392
5886,393
5891,390
5897,387
5903,387
5909,387
5914,387
5920,387
5926,383
5932,381
5937,381
5943,380
5949,380
5955,377
5960,373
5966,373
5972,373
5978,373
5983,372
5989,367
5995,365
6001,364
6006,364
6012,365
6018,360
6024,355
6029,354
6035,353
6041,354
6047,352
6052,348
6058,344
6064,344
6070,344
6075,344
6081,340
6087,336
6093,334
6098,334
6104,334
6110,332
6116,328
6121,324
6127,324
6133,324
6139,325
6144,321
6150,317
6156,315
6162,316
6167,317
6173,314
6179,310
6185,306
6190,307
6196,308
6202,308
6208,305
6213,302
6219,300
6225,302
6231,304
6236,302
6242,299
6248,296
6254,298
6259,300
6265,300
6271,298
6277,296
6282,296
6288,298
6294,301
6300,299
6305,297
6311,295
6317,297
6323,301
6328,302
6334,300
6340,299
6346,299
6351,302
6357,306
6363,305
6369,304
6374,302
6380,306
6386,310
6392,312
6397,312
6403,310
6409,312
6415,315
6420,321
6426,321
6432,320
6438,319
6443,322
6449,326
6455,330
6461,330
6466,329
6472,331
6478,334
6484,339
6489,341
6495,340
6501,340
6507,343
6512,347
6518,351
6524,350
6530,349
6535,352
6541,355
6547,359
6553,361
6558,360
6564,361
6570,364
6575,367
6581,371
6587,370
6593,369
6598,371
6604,373
6610,376
6616,378
6621,376
6627,378
6633,380
6639,382
6644,386
6650,385
6656,385
6662,386
6667,388
6673,390
6679,391
6685,389
6690,390
6696,391
6702,393
6708,396
6713,394
6719,394
6725,395
6731,396
6736,398
6742,398
6748,396
6754,397
6759,398
6765,398
6771,400
6777,397
6782,397
6788,398
6794,399
6800,400
6805,399
6811,397
6817,397
6823,397
6828,398
6834,399
6840,395
6846,394
6851,394
6857,394
6863,395
6869,394
6874,391
6880,391
6886,391
6892,391
6897,391
6903,387
6909,385
6915,385
6920,385
6926,385
6932,383
6938,378
6943,378
6949,378
6955,378
6961,378
6966,374
6972,371
6978,370
6984,370
6989,370
6995,367
7001,362
7007,360
7012,360
7018,360
7024,360
7030,355
7035,351
7041,352
7047,352
7053,352
7058,348
7064,344
7070,341
7076,341
7081,341
7087,339
7093,335
7099,330
7104,330
7110,330
7116,331
7122,328
7127,323
7133,321
7139,321
7145,322
7150,320
7156,317
7162,312
7168,312
7173,313
7179,313
7185,310
7191,307
7196,304
7202,305
7208,308
7214,305
7219,302
7225,299
7231,299
7237,301
7242,302
7248,300
7254,297
7259,296
7265,298
7271,301
7277,299
7282,297
7288,295
7294,296
7300,300
7305,301
7311,299
7317,297
7323,296
7328,299
7334,304
7340,302
7346,301
7351,299
7357,301
7363,305
7369,308
7375,307
7380,306
7386,306
7392,310
7398,315
7403,316
7409,315
7415,314
7421,317
7426,321
7432,325
7438,324
7444,323
7449,324
7455,327
7461,332
7467,334
7472,333
7478,332
7484,335
7490,339
7495,344
7501,345
7507,344
7513,344
7518,348
7524,352
7530,355
7536,354
7541,353
7547,355
7553,358
7559,363
7564,364
7570,363
7576,365
7582,367
7587,370
7593,374
7599,373
7605,373
7610,374
7616,377
7622,380
7627,381
7633,380
7639,381
7645,383
7650,385
7656,388
7662,387
7668,387
7673,388
7679,390
7685,392
7691,393
7696,391
7702,393
7708,394
7714,395
7719,398
7725,396
7731,396
7737,397
7742,398
7748,400
7754,399
7760,397
7765,398
7771,398
7777,399
7783,401
7788,397
7794,397
7800,397
7806,398
7811,399
7817,398
7823,396
7829,396
7834,397
7840,397
7846,398
7852,394
7857,393
7863,393
7869,394
7875,394
7880,392
7886,389
7892,389
7898,389
7903,390
7909,390
7915,385
7921,383
7926,383
7932,383
7938,383
7944,381
7949,376
7955,376
7961,375
7967,375
7972,376
7978,371
7984,368
7990,368
7995,368
8001,368
8007,365
8013,360
8018,358
8024,358
8030,358
8036,357
8041,353
8047,349
8053,349
8059,349
8064,349
8070,345
8076,340
8082,338
8087,338
8093,338
8099,336
8105,333
8110,328
8116,328
8122,328
8128,329
8133,326
8139,322
8145,319
8151,319
8156,321
8162,318
8168,315
8174,311
8179,310
8185,311
8191,312
8197,309
8202,306
8208,303
8214,304
8220,307
8225,304
8231,302
8237,299
8243,300
8248,302
8254,302
8260,300
8266,298
8271,296
8277,299
8283,302
8289,300
8294,298
8300,295
8306,297
8312,300
8317,301
8323,300
8329,298
8335,297
8340,300
8346,306
8352,305
8358,304
8363,302
8369,305
8375,309
8381,312
8386,311
8392,310
8398,311
8404,314
8409,319
8415,320
8421,319
8427,318
8432,321
8438,325
8444,328
8450,328
8455,327
8461,329
8467,332
8473,336
8478,338
8484,338
8490,337
8496,340
8501,344
8507,348
8513,348
8519,347
8524,349
8530,352
8536,356
8542,358
8547,358
8553,358
8559,360
8565,363
8570,367
8576,368
8582,366
8588,368
8593,371
8599,374
8605,376
8611,375
8616,376
8622,377
8628,380
8634,383
8639,384
8645,382
8651,384
8657,386
8662,388
8668,391
8674,388
8680,389
8685,390
8691,392
8697,394
8703,394
8708,393
8714,394
8720,395
8726,396
8731,399
8737,396
8743,396
8749,397
8754,398
8760,399
8766,399
8772,397
8777,398
8783,399
8789,399
8795,401
8800,397
8806,397
8812,398
8818,398
8823,399
8829,398
8835,395
8841,395
8846,396
8852,396
8858,397
8864,393
8869,392
8875,392
8881,392
8887,393
8892,391
8898,387
8904,387
8910,387
8915,387
8921,387
8927,383
8933,380
8938,380
8944,380
8950,380
8956,379
8961,374
8967,373
8973,372
8979,372
8984,372
8990,368
8996,364
9002,364
9007,364
9013,364
9019,362
9025,357
9030,354
9036,354
9042,354
9048,354
9053,351
9059,346
9065,345
9071,345
9076,345
9082,341
9088,337
9094,334
9099,334
9105,334
9111,332
9117,329
9122,324
9128,324
9134,324
9140,325
9145,322
9151,318
9157,315
9162,316
9168,317
9174,315
9180,312
9186,307
9191,307
9197,308
9203,309
9208,307
9214,303
9220,301
9226,302
9231,304
9237,302
9243,300
9249,297
9254,298
9260,300
9266,301
9272,299
9277,296
9283,295
9289,298
9295,302
9300,300
9306,298
9312,295
9318,297
9323,301
9329,303
9335,301
9341,300
9346,299
9352,302
9358,307
9364,307
9369,306
9375,304
9381,307
9387,311
9392,314
9398,314
9404,312
9410,312
9415,316
9421,321
9427,323
9433,322
9438,320
9444,323
9450,327
9456,332
9461,332
9467,331
9473,332
9479,335
9484,339
9490,342
9496,342
9502,340
9508,343
9513,347
9519,352
9525,353
9531,352
9536,353
9542,356
9548,360
9554,363
9559,362
9565,361
9571,363
9576,365
9582,369
9588,371
9594,369
9599,371
9605,373
9611,376
9617,380
9622,379
9628,379
9634,380
9640,382
9645,385
9651,386
9657,384
9663,385
9668,387
9674,389
9680,392
9686,391
9691,391
9697,392
9703,394
9709,396
9714,397
9720,395
9726,396
9732,397
9737,398
9743,399
9749,397
9755,397
9760,397
9766,398
9772,399
9778,399
9783,397
9789,398
9795,398
9801,399
9806,401
9812,398
9818,397
9824,397
9829,398
9835,398
9841,398
9847,394
9852,395
9858,395
9864,395
9870,396
9875,393
9881,390
9887,390
9893,390
9898,390
9904,390
9910,385
9916,384
9921,384
9927,384
9933,384
9939,381
9944,377
9950,377
9956,377
9962,377
9967,376
9973,371
9979,369
9985,369
9990,369
9996,369
10002,365
10008,360
10014,358
10019,358
10025,360
10031,360
10037,355
10043,349
10048,346
10054,347
10060,351
10066,351
10072,346
10077,339
10083,335
10089,335
10095,337
10101,339
10106,337
10112,329
10118,324
10124,322
10130,324
10135,327
10141,327
10147,321
10153,315
10159,311
10164,312
10170,317
10176,319
10182,316
10188,309
10194,304
10199,303
10205,307
10211,311
10217,310
10223,304
10228,298
10234,296
10240,298
10246,303
10252,305
10257,302
10263,297
10269,293
10275,293
10281,299
10286,303
10292,304
10298,299
10304,294
10310,293
10315,296
10321,302
10327,305
10333,304
10339,299
10344,297
10350,298
10356,305
10362,310
10368,312
10374,309
10379,305
10385,304
10391,308
10397,315
10403,319
10408,319
10414,315
10420,313
10426,315
10432,322
10437,328
10443,330
10449,328
10455,325
10461,325
10466,330
10472,338
10478,342
10484,342
10490,337
10495,336
10501,339
10507,345
10513,351
10519,353
10524,350
10530,348
10536,349
10542,354
10548,361
10553,364
10559,364
10565,360
10571,360
10577,364
10582,369
10588,373
10594,374
10600,372
10606,371
10611,374
10617,377
10623,382
10629,384
10635,382
10640,380
10646,381
10652,384
10658,388
10664,391
10669,390
10675,388
10681,387
10687,390
10693,393
10698,396
10704,397
10710,395
10716,392
10722,394
10727,396
10733,399
10739,400
10745,398
10751,396
10756,396
10762,397
10768,399
10774,402
10780,400
10785,398
10791,396
10797,397
10803,398
10809,401
10814,401
10820,399
10826,396
10832,395
10838,396
10844,397
10849,399
10855,397
10861,394
10867,391
10873,391
10878,392
10884,394
10890,394
10896,391
10902,386
10907,384
10913,385
10919,387
10925,388
10931,385
10936,380
10942,377
10948,376
10954,377
10960,380
10965,379
10971,374
10977,368
10983,366
10989,368
10994,370
11000,370
11006,367
11012,360
11018,356
11023,355
11029,357
11035,359
11041,357
11047,350
11052,345
11058,343
11064,344
11070,347
11076,347
11081,342
11087,336
11093,332
11099,332
11105,335
11110,336
11116,333
11122,326
11128,321
11134,320
11139,323
11145,326
11151,325
11157,318
11163,312
11168,309
11174,311
11180,315
11186,315
11192,311
11197,304
11203,301
11209,301
11215,307
11221,310
11226,308
11232,303
11238,298
11244,297
11250,301
11255,305
11261,306
11267,302
11273,295
11279,293
11284,295
11290,301
11296,304
11302,303
11308,298
11314,294
11319,294
11325,300
11331,305
11337,307
11343,304
11348,299
11354,298
11360,301
11366,308
11372,312
11377,313
11383,308
11389,306
11395,307
11401,313
11406,319
11412,322
11418,320
11424,316
11430,316
11435,320
11441,327
11447,332
11453,333
11459,328
11464,326
11470,328
11476,335
11482,341
11488,343
11493,341
11499,338
11505,339
11511,344
11517,351
11522,355
11528,355
11534,352
11540,351
11546,354
11551,359
11557,364
11563,367
11569,364
11575,362
11580,364
11586,368
11592,374
11598,377
11604,376
11609,373
11615,373
11621,376
11627,381
11633,384
11638,384
11644,382
11650,381
11656,384
11662,387
11667,392
11673,393
11679,391
11685,388
11691,389
11696,391
11702,395
11708,397
11714,395
11720,393
11725,392
11731,394
11737,397
11743,400
11749,400
11754,398
11760,395
11766,396
11772,397
11778,400
11784,401
11789,399
11795,396
11801,395
11807,397
11813,398
11818,401
11824,399
11830,397
11836,394
11842,394
11847,395
11853,397
11859,397
11865,395
11871,391
11876,389
11882,390
11888,391
11894,393
11900,391
11905,387
11911,384
11917,383
11923,384
11929,386
11934,386
11940,382
11946,376
11952,373
11958,374
11963,376
11969,377
11975,374
11981,368
11987,364
11992,363
11998,365
12004,368
12010,367
12016,361
12022,355
12027,353
12033,354
12039,356
12045,357
12050,353
12056,346
12062,342
12068,341
12074,343
12079,345
12085,343
12091,335
12097,330
12103,327
12108,330
12114,333
12120,332
12126,327
12132,320
12137,317
12143,317
12149,322
12155,323
12161,320
12166,313
12172,308
12178,307
12184,311
12190,314
12195,313
12201,307
12207,301
12213,299
12219,302
12224,306
12230,307
12236,303
12242,297
12248,294
12254,295
12259,301
12265,304
12271,303
12277,298
12283,294
12288,293
12294,297
12300,303
12306,304
12312,301
12317,295
12323,293
12329,295
12335,302
12341,306
12346,307
12352,302
12358,299
12364,299
12370,305
12375,311
12381,313
12387,312
12393,307
12399,306
12404,309
12410,317
12416,322
12422,323
12428,319
12433,316
12439,318
12445,324
12451,330
12457,333
12462,332
12468,329
12474,328
12480,333
12486,340
12492,345
12497,346
12503,342
12509,341
12515,343
12521,349
12526,355
12532,357
12538,356
12544,353
12550,353
12555,358
12561,363
12567,367
12573,368
12579,365
12584,364
12590,367
12596,372
12602,377
12608,378
12613,376
12619,374
12625,376
12631,380
12637,384
12642,387
12648,385
12654,383
12660,383
12666,386
12671,389
12677,392
12683,392
12689,390
12695,389
12700,391
12706,394
12712,397
12718,398
12724,397
12729,394
12735,395
12741,397
12747,399
12753,401
12758,399
12764,396
12770,395
12776,397
12782,398
12787,401
12793,401
12799,398
12805,395
12811,395
12816,397
12822,399
12828,400
12834,398
12840,395
12845,393
12851,394
12857,395
12863,397
12869,396
12874,393
12880,389
12886,388
12892,389
12898,391
12903,391
12909,388
12915,383
12921,381
12927,382
12932,383
12938,385
12944,383
12950,378
12956,374
12961,373
12967,374
12973,376
12979,376
12985,370
12991,365
12996,362
13002,363
13008,365
13014,366
13020,363
13025,356
13031,352
13037,351
13043,354
13049,356
13054,354
13060,347
13066,342
13072,339
13077,341
13083,345
13089,345
13095,340
13101,333
13106,329
13112,329
13118,333
13124,334
13130,331
13136,324
13141,319
13147,317
13153,321
13159,324
13165,323
13170,317
13176,311
13182,308
13188,309
13194,314
13199,315
13205,311
13211,305
13217,301
13223,301
13228,306
13234,309
13240,308
13246,303
13252,298
13257,296
13263,299
13269,304
13275,306
13281,303
13286,297
13292,294
13298,296
13304,302
13310,306
13315,306
13321,301
13327,297
13333,296
13339,301
13344,307
13350,310
13356,308
13362,303
13368,301
13373,304
13379,311
13385,316
13391,317
13397,313
13403,310
13408,311
13414,316
13420,322
13426,325
13432,325
13437,320
13443,320
13449,323
13455,331
13461,336
13466,337
13472,333
13478,331
13484,333
13490,339
13495,345
13501,348
13507,348
13513,344
13519,344
13524,349
13530,355
13536,360
13542,361
13548,357
13553,356
13559,359
13565,363
13571,369
13577,371
13582,369
13588,367
13594,368
13600,372
13606,377
13611,380
13617,379
13623,377
13629,377
13635,380
13640,384
13646,388
13652,388
13658,387
13664,385
13669,387
13675,390
13681,393
13687,395
13693,393
13698,391
13704,391
13710,394
13716,396
13722,399
13727,398
13733,396
13739,395
13745,396
13751,398
13756,401
13762,401
13768,399
13774,397
13780,397
13785,398
13791,400
13797,401
13803,400
13809,397
13814,395
13820,397
13826,398
13832,400
13838,400
13844,397
13849,394
13855,393
13861,394
13867,395
13873,396
13878,393
13884,390
13890,387
13896,388
13902,389
13907,391
13913,390
13919,386
13925,382
13931,380
13936,381
13942,383
13948,383
13954,379
13960,373
13965,370
13971,370
13977,372
13983,374
13989,372
13994,366
14000,361
14006,359
14012,361
14018,364
14023,363
14029,358
14035,352
14041,349
14047,349
14052,352
14058,353
14064,349
14070,342
14076,337
14081,336
14087,338
14093,341
14099,339
14105,332
14110,326
14116,323
14122,325
14128,329
14134,329
14139,324
14145,317
14151,313
14157,313
14163,318
14168,320
14174,317
14180,311
14186,306
14192,305
14197,309
14203,312
14209,312
14215,305
14221,300
14226,297
14232,299
14238,304
14244,306
14250,303
14255,297
14261,293
14267,294
14273,300
14279,304
14284,304
14290,299
14296,294
14302,293
14308,297
14314,303
14319,305
14325,303
14331,298
14337,296
14343,297
14348,305
14354,309
14360,311
14366,307
14372,303
14377,303
14383,308
14389,314
14395,318
14401,317
14406,313
14412,311
14418,313
14424,321
14430,326
14435,328
14441,325
14447,322
14453,323
14459,329
14464,336
14470,339
14476,339
14482,335
14488,334
14493,338
14499,345
14505,349
14511,351
14517,348
14522,346
14528,348
14534,353
14540,360
14546,363
14551,362
14557,359
14563,359
14569,363
14575,368
14580,373
14586,373
14592,371
14598,370
14604,373
14609,377
14615,382
14621,384
14627,382
14633,380
14638,381
14644,384
14650,388
14656,391
14662,390
14667,388
14673,388
14679,390
14685,393
14691,397
14696,397
14702,395
14708,394
14714,396
14720,398
14725,401
14731,402
14737,400
14743,398
14749,398
14754,399
14760,401
14766,403
14772,402
14778,400
14783,398
14789,400
14795,401
14801,404
14807,403
14813,402
14818,399
14824,398
14830,399
14836,400
14842,402
14847,399
14853,397
14859,394
14865,395
14871,396
14876,398
14882,397
14888,394
14894,390
14900,388
14905,389
14911,391
14917,392
14923,389
14929,384
14934,381
14940,381
14946,382
14952,384
14958,383
14963,378
14969,373
14975,372
14981,373
14987,375
14992,375
14998,371
15004,365
15010,361
15016,361
15021,363
15027,364
15033,362
15039,355
15045,350
15050,348
15056,350
15062,353
15068,352
15074,347
15079,340
15085,337
15091,338
15097,341
15103,342
15108,338
15114,331
15120,326
15126,325
15132,329
15137,331
15143,330
15149,322
15155,317
15161,314
15166,316
15172,320
15178,320
15184,316
15190,309
15195,305
15201,306
15207,311
15213,313
15219,311
15224,305
15230,301
15236,300
15242,304
15248,308
15253,308
15259,303
15265,297
15271,295
15277,298
15283,303
15288,306
15294,305
15300,299
15306,296
15312,297
15317,303
15323,308
15329,309
15335,305
15341,301
15346,300
15352,303
15358,310
15364,313
15370,313
15375,308
15381,305
15387,307
15393,314
15399,320
15404,322
15410,319
15416,316
15422,316
15428,321
15433,328
15439,331
15445,331
15451,327
15457,326
15462,329
15468,336
15474,341
15480,343
15486,340
15491,338
15497,339
15503,345
15509,351
15515,355
15521,354
15526,351
15532,350
15538,354
15544,360
15549,364
15555,366
15561,363
15567,361
15573,363
15578,368
15584,373
15590,376
15596,374
15602,372
15607,373
15613,376
15619,381
15625,384
15631,384
15636,382
15642,381
15648,384
15654,387
15660,391
15665,392
15671,391
15677,389
15683,390
15689,393
15694,396
15700,398
15706,396
15712,394
15718,394
15723,396
15729,398
15735,401
15741,400
15747,398
15753,396
15758,398
15764,400
15770,402
15776,403
15782,401
15787,398
15793,398
15799,399
15805,401
15811,403
15816,401
15822,399
15828,396
15834,397
15840,398
15845,400
15851,400
15857,397
15863,394
15869,392
15874,393
15880,394
15886,396
15892,394
15898,390
15903,387
15909,386
15915,388
15921,390
15927,389
15932,385
15938,380
15944,378
15950,379
15956,381
15961,381
15967,378
15973,372
15979,369
15985,368
15991,370
15996,372
16002,370
16008,365
16014,359
16020,357
16025,359
16031,361
16037,361
16043,357
16049,350
16054,347
16060,347
16066,349
16072,350
16078,348
16083,340
16089,335
16095,333
16101,336
16107,339
16112,338
16118,331
16124,325
16130,322
16135,324
16141,328
16147,328
16153,324
16159,316
16165,312
16170,312
16176,317
16182,319
16188,317
16194,311
16199,305
16205,304
16211,307
16217,311
16223,311
16228,306
16234,300
16240,297
16246,299
16252,304
16257,306
16263,304
16269,299
16275,295
16281,295
16286,301
16292,305
16298,305
16304,301
16310,296
16315,295
16321,298
16327,304
